HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.title,Input.poem_1,Input.poem_2,Answer.accurate1-1.yes,Answer.accurate1-2.no,Answer.accurate2-1.yes,Answer.accurate2-2.no,Answer.creative1.creative1,Answer.creative2.creative2,Retain%,Answer.submitcode,Approve,Reject
3M7OI89LW2968OP58K9Y64FFQ81C6D,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3WLEIWSYHT2BUFFDXCGYG2R8CY32H7,A173A97OFDAX9F,Approved,Sat May 14 12:22:59 PDT 2022,Sat May 14 12:31:11 PDT 2022,Tue May 17 12:31:11 PDT 2022,Sat May 14 12:34:04 PDT 2022,,,492,100% (25/25),100% (23/23),100% (18/18),Land without a king,"The castle looms large and drear.<br />And the land as a whole is breathing despair.<br />The people are sick, the crops are dying<br />Where is the king? Where is he lying?",What is a land without a king?<br />It is a land of freedom<br />It is a land of peace<br />It is a land where you can soar on your wings,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,84,"poem 2 actually has nothing to do with the title except using it as the first line, poem 1 does a better job.",,
3M7OI89LW2968OP58K9Y64FFQ81C6D,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,39ASUFLU62S0BLR8V0TLLPORXR1EX3,A18T7E73TNGOKP,Approved,Sat May 14 11:19:45 PDT 2022,Sat May 14 11:53:28 PDT 2022,Tue May 17 11:53:28 PDT 2022,Sat May 14 11:56:12 PDT 2022,,,2023,100% (26/26),100% (8/8),100% (8/8),Land without a king,"The castle looms large and drear.<br />And the land as a whole is breathing despair.<br />The people are sick, the crops are dying<br />Where is the king? Where is he lying?",What is a land without a king?<br />It is a land of freedom<br />It is a land of peace<br />It is a land where you can soar on your wings,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,84,Poem 2 is negative and the title seems positive,,
3M7OI89LW2968OP58K9Y64FFQ81C6D,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3VELCLL3GP4KRY6BJISK8Y5Q4D1F1U,AONSG5WOC3OX0,Approved,Sat May 14 10:19:25 PDT 2022,Sat May 14 10:24:18 PDT 2022,Tue May 17 10:24:18 PDT 2022,Sat May 14 10:34:20 PDT 2022,,,293,100% (75/75),100% (32/32),100% (32/32),Land without a king,"The castle looms large and drear.<br />And the land as a whole is breathing despair.<br />The people are sick, the crops are dying<br />Where is the king? Where is he lying?",What is a land without a king?<br />It is a land of freedom<br />It is a land of peace<br />It is a land where you can soar on your wings,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,84,It's has a beautiful ideology,,
30U1YOGZHEHL0ETGFT7CRFTPTXADS0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,32VNZTT0ACPYMN83XVBGNLQCJLMR4E,A1OZPLHNIU1519,Approved,Sat May 14 10:56:25 PDT 2022,Sat May 14 11:21:29 PDT 2022,Tue May 17 11:21:29 PDT 2022,Sat May 14 11:40:41 PDT 2022,,,1504,100% (2/2),100% (1/1),100% (1/1),Leaving the cycle,"The flame is dying, as I sigh.<br />The lilac blooms, and the poppies die.<br />The ant scurries to build a nest.<br />Life starts for some, but I got to rest. ",I want to leave the cycle <br />The cycle of this repetitiveness <br />The constant mundane cycle of life<br />I want to leave this never ending cycle,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,67.5,It's more literal in relating to leaving the cycle.,,
30U1YOGZHEHL0ETGFT7CRFTPTXADS0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3IUZPWIU1TSO8LESHH82H1NP8MRWKC,A1VMPZVVVZUCS4,Approved,Sat May 14 10:19:29 PDT 2022,Sat May 14 10:22:43 PDT 2022,Tue May 17 10:22:43 PDT 2022,Sat May 14 10:34:16 PDT 2022,,,194,100% (57/57),100% (10/10),100% (10/10),Leaving the cycle,"The flame is dying, as I sigh.<br />The lilac blooms, and the poppies die.<br />The ant scurries to build a nest.<br />Life starts for some, but I got to rest. ",I want to leave the cycle <br />The cycle of this repetitiveness <br />The constant mundane cycle of life<br />I want to leave this never ending cycle,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,67.5,#1 isn't terribly relevant because  the flame/lilac/ant imagery isn't cyclical.,,
30U1YOGZHEHL0ETGFT7CRFTPTXADS0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3ZQIG0FLQJ12OW84GLM9JAY6OKGWVG,AKSJ3C5O3V9RB,Approved,Sat May 14 12:21:15 PDT 2022,Sat May 14 13:09:46 PDT 2022,Tue May 17 13:09:46 PDT 2022,Sat May 14 14:45:22 PDT 2022,,,2911,100% (23/23),100% (1/1),100% (1/1),Leaving the cycle,"The flame is dying, as I sigh.<br />The lilac blooms, and the poppies die.<br />The ant scurries to build a nest.<br />Life starts for some, but I got to rest. ",I want to leave the cycle <br />The cycle of this repetitiveness <br />The constant mundane cycle of life<br />I want to leave this never ending cycle,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,67.5,"I chose the second poem because it clearly conveys the primary meaning of the title, while poem 1 contains some relevant imagery and depictions, but is less clearly conveying the message underlying the title.",,
3LVTFB9DF93CZIOUPFJF20HLO15GQO,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3Y4W8Q93L453FQ8DZQHJRM9LH42VDY,A3G5OWGKHW6OL5,Approved,Sat May 14 11:20:07 PDT 2022,Sat May 14 11:57:36 PDT 2022,Tue May 17 11:57:36 PDT 2022,Sat May 14 12:03:23 PDT 2022,,,2249,100% (43/43),100% (20/20),100% (20/20),Lullaby To My Soul,And the drout and the drift.<br />All at once hit me with pain.<br />The rain is a lullaby to my soul.<br />Drawing clouds in my veins.<br />Sorrow is a thorn.<br />That leaves me impaired.<br />Now my mind is entangled.<br />With the memories we once shared.,I was feeling down and in a hole<br />I felt like I wasn't whole<br />Life sure was taking a toll<br />So my grandmother sang me a lullaby for my soul,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,37.5,interpretive,,
3LVTFB9DF93CZIOUPFJF20HLO15GQO,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3ZWFC4W1UZS8K35SHC7ZEPN38B5FR0,AONSG5WOC3OX0,Approved,Sat May 14 11:20:30 PDT 2022,Sat May 14 11:26:29 PDT 2022,Tue May 17 11:26:29 PDT 2022,Sat May 14 11:40:44 PDT 2022,,,359,100% (75/75),100% (32/32),100% (32/32),Lullaby To My Soul,And the drout and the drift.<br />All at once hit me with pain.<br />The rain is a lullaby to my soul.<br />Drawing clouds in my veins.<br />Sorrow is a thorn.<br />That leaves me impaired.<br />Now my mind is entangled.<br />With the memories we once shared.,I was feeling down and in a hole<br />I felt like I wasn't whole<br />Life sure was taking a toll<br />So my grandmother sang me a lullaby for my soul,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,37.5,It is much more relatable.,,
3LVTFB9DF93CZIOUPFJF20HLO15GQO,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3NPI0JQDATQXRV7EZ48ZQY2PY2FPTG,APRHR60T52KR9,Approved,Sat May 14 11:19:45 PDT 2022,Sat May 14 11:55:01 PDT 2022,Tue May 17 11:55:01 PDT 2022,Sat May 14 11:56:12 PDT 2022,,,2116,100% (24/24),100% (1/1),100% (1/1),Lullaby To My Soul,And the drout and the drift.<br />All at once hit me with pain.<br />The rain is a lullaby to my soul.<br />Drawing clouds in my veins.<br />Sorrow is a thorn.<br />That leaves me impaired.<br />Now my mind is entangled.<br />With the memories we once shared.,I was feeling down and in a hole<br />I felt like I wasn't whole<br />Life sure was taking a toll<br />So my grandmother sang me a lullaby for my soul,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,37.5,more descriptive,,
3X878VYTJI3WF0NKIW4RKO0EIWD7FI,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3TVSS0C0E6LNB44FBQMUISALRZ0TWX,A3G5OWGKHW6OL5,Approved,Sat May 14 12:20:54 PDT 2022,Sat May 14 12:43:27 PDT 2022,Tue May 17 12:43:27 PDT 2022,Sat May 14 12:48:37 PDT 2022,,,1353,100% (43/43),100% (20/20),100% (20/20),Mediocrity - The curse of the game,"Of mediocrity, which is no great thing.<br />But I'm good at it, and that's a shame.<br />I'm not proud of my talent, but I've become the king,<br />I'm not proud to be a failure, but I'm winning the game.",It's almost impossible to be the best<br />You've got to practice more than you rest<br />To your surprise and your dismay<br />You're still average at the end of the day,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,86,More relatable.,,
3X878VYTJI3WF0NKIW4RKO0EIWD7FI,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3L4D84MIL4DB0BDL4XMQFJDPE9PHJ9,A9HQ3E0F2AGVO,Approved,Sat May 14 11:22:38 PDT 2022,Sat May 14 11:29:58 PDT 2022,Tue May 17 11:29:58 PDT 2022,Sat May 14 11:40:46 PDT 2022,,,440,100% (30/30),100% (7/7),100% (7/7),Mediocrity - The curse of the game,"Of mediocrity, which is no great thing.<br />But I'm good at it, and that's a shame.<br />I'm not proud of my talent, but I've become the king,<br />I'm not proud to be a failure, but I'm winning the game.",It's almost impossible to be the best<br />You've got to practice more than you rest<br />To your surprise and your dismay<br />You're still average at the end of the day,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,86,Both are excellent but this one mentions mediocrity without coming right out and saying it.,,
3X878VYTJI3WF0NKIW4RKO0EIWD7FI,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3XC1O3LBOX770ASG7CFS9HT5TSETLM,AONSG5WOC3OX0,Approved,Sat May 14 11:19:56 PDT 2022,Sat May 14 11:22:20 PDT 2022,Tue May 17 11:22:20 PDT 2022,Sat May 14 11:40:47 PDT 2022,,,144,100% (75/75),100% (32/32),100% (32/32),Mediocrity - The curse of the game,"Of mediocrity, which is no great thing.<br />But I'm good at it, and that's a shame.<br />I'm not proud of my talent, but I've become the king,<br />I'm not proud to be a failure, but I'm winning the game.",It's almost impossible to be the best<br />You've got to practice more than you rest<br />To your surprise and your dismay<br />You're still average at the end of the day,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,86,It's very fluid and artistic,,
3DWNFENNF7GF1FRXZOX5WA8WK144JY,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,358010RM5JEHDWDUQQIVLTCDXM4XVS,A3PRQ2GSU42718,Approved,Sat May 14 10:21:27 PDT 2022,Sat May 14 10:26:11 PDT 2022,Tue May 17 10:26:11 PDT 2022,Sat May 14 10:34:18 PDT 2022,,,284,100% (4/4),100% (1/1),100% (1/1),Monarchy,"How majestic was the throne, so imposing.<br />And upon it sat the king, in his prime.<br />A man of great virtue, and good cheer.<br />His wisdom was unmatched, so sublime.","King is tired, of looking at all the deaths he ordered;<br />Queen is inspired, by committing all the conspiracies she loved;<br />Between the glory and shame, the Monarchy is built by blood;<br />Beneath the throne, buried the unknown owners of former crown.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,78,#1 is an idealization of monarchy; #2 is more about power games.,,
3DWNFENNF7GF1FRXZOX5WA8WK144JY,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3OONKJ5DKH4FA91WKI4Z14RDIQ2BOE,A9HQ3E0F2AGVO,Approved,Sat May 14 12:23:51 PDT 2022,Sat May 14 12:25:43 PDT 2022,Tue May 17 12:25:43 PDT 2022,Sat May 14 12:34:04 PDT 2022,,,112,100% (30/30),100% (7/7),100% (7/7),Monarchy,"How majestic was the throne, so imposing.<br />And upon it sat the king, in his prime.<br />A man of great virtue, and good cheer.<br />His wisdom was unmatched, so sublime.","King is tired, of looking at all the deaths he ordered;<br />Queen is inspired, by committing all the conspiracies she loved;<br />Between the glory and shame, the Monarchy is built by blood;<br />Beneath the throne, buried the unknown owners of former crown.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,78,Less literal and has deeper/serious meaning than just the king. Also includes queen.,,
3DWNFENNF7GF1FRXZOX5WA8WK144JY,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3T3IWE1XGB8IR78TZHNOQ3SZ3Y1TQB,AONSG5WOC3OX0,Approved,Sat May 14 10:19:27 PDT 2022,Sat May 14 10:26:46 PDT 2022,Tue May 17 10:26:46 PDT 2022,Sat May 14 10:34:19 PDT 2022,,,439,100% (75/75),100% (32/32),100% (32/32),Monarchy,"How majestic was the throne, so imposing.<br />And upon it sat the king, in his prime.<br />A man of great virtue, and good cheer.<br />His wisdom was unmatched, so sublime.","King is tired, of looking at all the deaths he ordered;<br />Queen is inspired, by committing all the conspiracies she loved;<br />Between the glory and shame, the Monarchy is built by blood;<br />Beneath the throne, buried the unknown owners of former crown.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,78,It provides me with a entire imagery of a monarchy,,
3VP28W7DVR5FZATQ1RWAB8TDSPPZF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,32EYX73OY5UX3L2IC12Y0PO6IYHURB,A34U4186EW0B9X,Approved,Sat May 14 11:01:03 PDT 2022,Sat May 14 11:03:30 PDT 2022,Tue May 17 11:03:30 PDT 2022,Sat May 14 11:40:46 PDT 2022,,,147,100% (3/3),100% (1/1),100% (1/1),My bizarre adventure,My spirit yearns for a new adventure.<br />My body craves a break from the mundane.<br />My eyes ablaze with craziest hues.<br />My heart lightens up the most fervent of fires.,"The day was weird from the very start<br />I could see all the desires of my heart<br />I was tall, famous, with riches abound<br />That was until my alarm clock sound",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,92.5,Poem 2 seems to have very little to do with a bizarre adventure.,,
3VP28W7DVR5FZATQ1RWAB8TDSPPZF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3ZSANO2JCKSKLI55W1744ZSZUDOFSO,AD1ILDUXZHASF,Approved,Sat May 14 11:20:31 PDT 2022,Sat May 14 11:21:21 PDT 2022,Tue May 17 11:21:21 PDT 2022,Sat May 14 11:40:46 PDT 2022,,,50,100% (35/35),100% (9/9),100% (9/9),My bizarre adventure,My spirit yearns for a new adventure.<br />My body craves a break from the mundane.<br />My eyes ablaze with craziest hues.<br />My heart lightens up the most fervent of fires.,"The day was weird from the very start<br />I could see all the desires of my heart<br />I was tall, famous, with riches abound<br />That was until my alarm clock sound",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,92.5,It seems more interesting and more descriptive of the title.,,
3VP28W7DVR5FZATQ1RWAB8TDSPPZF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3TK8OJTYM66C4NB34Z8ERGQAVN3VPA,AONSG5WOC3OX0,Approved,Sat May 14 11:10:59 PDT 2022,Sat May 14 11:20:03 PDT 2022,Tue May 17 11:20:03 PDT 2022,Sat May 14 11:40:46 PDT 2022,,,544,100% (75/75),100% (32/32),100% (32/32),My bizarre adventure,My spirit yearns for a new adventure.<br />My body craves a break from the mundane.<br />My eyes ablaze with craziest hues.<br />My heart lightens up the most fervent of fires.,"The day was weird from the very start<br />I could see all the desires of my heart<br />I was tall, famous, with riches abound<br />That was until my alarm clock sound",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,92.5,It's has good artistic expression,,
3S1WOPCJGKEXTHOQOU9I5WKNXQYJEJ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3FDJT1UU79TUV2Z8LGLTR1ACOPNK5J,A20K99JZE0L8HU,Approved,Sat May 14 10:19:24 PDT 2022,Sat May 14 10:20:33 PDT 2022,Tue May 17 10:20:33 PDT 2022,Sat May 14 10:34:20 PDT 2022,,,69,100% (2/2),100% (1/1),100% (1/1),Natures peace,"The mountains, the forests, the deserts and sea<br />Exploring the Earth is what gives life to me<br />I can walk for miles and explore for days if I choose<br />In this environment I never seem to have the blues",The sound of water flowing down stream<br />The songs of birds and how easy they sing<br />The sky so big in natural blue<br />A calm comes over me as nature blooms,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,18.75,I think it fits it,,
3S1WOPCJGKEXTHOQOU9I5WKNXQYJEJ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3LOTDFNYACKDSZMEG6H51OVK0QAWFA,AKQAI78JTXXC9,Approved,Sat May 14 10:20:15 PDT 2022,Sat May 14 10:38:30 PDT 2022,Tue May 17 10:38:30 PDT 2022,Sat May 14 11:00:18 PDT 2022,,,1095,100% (193/193),100% (10/10),100% (9/9),Natures peace,"The mountains, the forests, the deserts and sea<br />Exploring the Earth is what gives life to me<br />I can walk for miles and explore for days if I choose<br />In this environment I never seem to have the blues",The sound of water flowing down stream<br />The songs of birds and how easy they sing<br />The sky so big in natural blue<br />A calm comes over me as nature blooms,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,18.75,calm in poem 2 relates to peace better,,
3S1WOPCJGKEXTHOQOU9I5WKNXQYJEJ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3LQ8PUHQFQDF50TFMF1Q3IYP1U0HIX,AONSG5WOC3OX0,Approved,Sat May 14 11:22:38 PDT 2022,Sat May 14 11:27:41 PDT 2022,Tue May 17 11:27:41 PDT 2022,Sat May 14 11:40:45 PDT 2022,,,303,100% (75/75),100% (32/32),100% (32/32),Natures peace,"The mountains, the forests, the deserts and sea<br />Exploring the Earth is what gives life to me<br />I can walk for miles and explore for days if I choose<br />In this environment I never seem to have the blues",The sound of water flowing down stream<br />The songs of birds and how easy they sing<br />The sky so big in natural blue<br />A calm comes over me as nature blooms,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,18.75,Great descriptive approach.,,
3ZVPAMTJXROCBJ3U2U8F7QRQKN7GRP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3EICBYG649HKJ325I58P4SG91HKJC2,A3G5OWGKHW6OL5,Approved,Sat May 14 12:26:36 PDT 2022,Sat May 14 12:49:17 PDT 2022,Tue May 17 12:49:17 PDT 2022,Sat May 14 14:45:23 PDT 2022,,,1361,100% (43/43),100% (20/20),100% (20/20),Night Cry,"The sun has soared the blue sky.<br />And the night veils itself to us from high.<br />The stars, the moon to you again I ask why.<br />Why sigh, and moan, or whisper and cry.","It hits you, mostly at night<br />The existential dread gives you a fright<br />How much time do I have, am I doing things right?<br />Contemplating life until the new days light",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,85,Descriptive and more relevant.,,
3ZVPAMTJXROCBJ3U2U8F7QRQKN7GRP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3FE2ERCCZ2THE3263NM0WOW2ZU2POY,A9HQ3E0F2AGVO,Approved,Sat May 14 10:43:53 PDT 2022,Sat May 14 10:50:46 PDT 2022,Tue May 17 10:50:46 PDT 2022,Sat May 14 11:00:19 PDT 2022,,,413,100% (30/30),100% (7/7),100% (7/7),Night Cry,"The sun has soared the blue sky.<br />And the night veils itself to us from high.<br />The stars, the moon to you again I ask why.<br />Why sigh, and moan, or whisper and cry.","It hits you, mostly at night<br />The existential dread gives you a fright<br />How much time do I have, am I doing things right?<br />Contemplating life until the new days light",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,85,Both are excellent but this uses more imagery rather than literal feeling.,,
3ZVPAMTJXROCBJ3U2U8F7QRQKN7GRP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:15 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:15 PDT 2022,,,3IAS3U3I0K1132CRXK62UROAHLGB2I,AHKYVHP6591H8,Approved,Sat May 14 13:47:33 PDT 2022,Sat May 14 13:50:21 PDT 2022,Tue May 17 13:50:21 PDT 2022,Sat May 14 14:45:24 PDT 2022,,,168,100% (2/2),100% (1/1),100% (1/1),Night Cry,"The sun has soared the blue sky.<br />And the night veils itself to us from high.<br />The stars, the moon to you again I ask why.<br />Why sigh, and moan, or whisper and cry.","It hits you, mostly at night<br />The existential dread gives you a fright<br />How much time do I have, am I doing things right?<br />Contemplating life until the new days light",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,85,This is one affected me emotionally and I felt a deeper meaning reading it.,,
3R868ACW5WXLDAPLCB2STTTPT4PZG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3VJ40NV2QN8F6VVDK4VK1YXZOXTOT8,A1VMPZVVVZUCS4,Approved,Sat May 14 11:21:54 PDT 2022,Sat May 14 11:23:09 PDT 2022,Tue May 17 11:23:09 PDT 2022,Sat May 14 11:40:45 PDT 2022,,,75,100% (57/57),100% (10/10),100% (10/10),Ode to a Fleeing Hare,"I saw a rabbit in the grass,<br />But it hopped away so quickly<br />Into the forest, through a slender ray of light<br />And towards a rose, red and prickly.",Approaching a bench to have a seat<br />I just wanted to sit and eat<br />To my surprise I heard a scatter<br />I then saw a Hare run up a ladder,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,80,"Poem #1 is a bad example because it's about a rabbit, not a hare. Therefore, I have to choose #2 by default",,
